id,education,income,recency,age,divorced,single,together,widow,children_home,lifetime,wines,fruits,meat,fish,sweet,golds,total_amount,deals_p,web_p,catalog_p,store_p,web_visits,total_p,accepted_cmp
6049,3,73450.0,85,32,0,0,1,0,0,10.133333333333333,0.6330376940133038,0.02827050997782705,0.23004434589800443,0.04988913525498891,0.03824833702882483,0.020509977827051,1804,0.038461538461538464,0.2692307692307692,0.3076923076923077,0.4230769230769231,3,26,2
8147,2,31454.0,40,54,0,0,1,0,2,15.2,0.5833333333333334,0.0,0.22916666666666666,0.0,0.0,0.1875,48,0.6,0.4,0.0,0.6,8,5,0
1857,2,47139.0,2,62,0,1,0,0,2,7.1,0.5542168674698795,0.0,0.14457831325301204,0.0,0.024096385542168676,0.27710843373493976,83,0.4,0.4,0.2,0.4,7,5,1
3910,2,83829.0,78,39,1,0,0,0,0,12.066666666666666,0.4817400644468314,0.08646616541353383,0.23093447905477982,0.09989258861439312,0.08646616541353383,0.014500537056928034,1862,0.0,0.23529411764705882,0.4117647058823529,0.35294117647058826,1,17,4
5207,4,53378.0,41,51,0,0,1,0,2,24.7,0.6166456494325346,0.007566204287515763,0.19167717528373265,0.01008827238335435,0.007566204287515763,0.1664564943253468,793,0.5263157894736842,0.47368421052631576,0.21052631578947367,0.3157894736842105,8,19,1
11114,2,19656.0,94,44,0,0,1,0,1,20.133333333333333,0.2976190476190476,0.047619047619047616,0.10714285714285714,0.07142857142857142,0.09523809523809523,0.38095238095238093,84,0.5,0.3333333333333333,0.16666666666666666,0.5,7,6,0
5429,4,45579.0,10,66,0,0,1,0,1,13.7,0.7923497267759563,0.00546448087431694,0.18032786885245902,0.01092896174863388,0.00546448087431694,0.00546448087431694,183,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.4444444444444444,6,9,0
9400,1,85485.0,73,56,0,1,0,0,0,3.533333333333333,0.455531453362256,0.018799710773680405,0.4417932031814895,0.03181489515545915,0.013015184381778741,0.039045553145336226,1383,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.3333333333333333,2,18,0
1740,2,55956.0,22,70,0,0,1,0,0,6.033333333333333,0.7607607607607607,0.03803803803803804,0.1041041041041041,0.05005005005005005,0.009009009009009009,0.03803803803803804,999,0.14285714285714285,0.5,0.21428571428571427,0.2857142857142857,4,14,1
7488,3,64191.0,30,51,0,1,0,0,1,20.7,0.509090909090909,0.01818181818181818,0.22545454545454546,0.18303030303030304,0.04606060606060606,0.01818181818181818,825,0.14285714285714285,0.23809523809523808,0.14285714285714285,0.6190476190476191,3,21,0
195,2,38808.0,21,42,0,1,0,0,1,25.666666666666668,0.508130081300813,0.06910569105691057,0.21138211382113822,0.012195121951219513,0.07723577235772358,0.12195121951219512,246,0.4,0.5,0.1,0.4,8,10,2
635,3,57183.0,51,48,0,0,1,0,2,18.833333333333332,0.760655737704918,0.00819672131147541,0.10491803278688525,0.011475409836065573,0.0,0.11475409836065574,610,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.4117647058823529,8,17,0
7527,3,23748.0,97,46,1,0,0,0,1,22.766666666666666,0.07894736842105263,0.07894736842105263,0.3815789473684211,0.15789473684210525,0.19736842105263158,0.10526315789473684,76,0.5,0.3333333333333333,0.16666666666666666,0.5,8,6,0
10319,2,66303.0,56,43,0,0,1,0,1,19.533333333333335,0.8475894245723172,0.00933125972006221,0.07465007776049767,0.012441679626749611,0.00933125972006221,0.04665629860031104,1286,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.6111111111111112,8,18,1
2296,3,37368.0,4,39,0,0,1,0,1,9.766666666666667,0.1,0.06666666666666667,0.36666666666666664,0.06666666666666667,0.06666666666666667,0.3333333333333333,30,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,6,3,1
10637,2,40800.0,77,50,0,0,1,0,3,21.4,0.24242424242424243,0.0,0.2727272727272727,0.08080808080808081,0.30303030303030304,0.10101010101010101,99,0.3333333333333333,0.5,0.0,0.5,7,6,0
2931,2,71847.0,95,36,1,0,0,0,0,24.8,0.6182885906040269,0.01761744966442953,0.08892617449664429,0.04614093959731544,0.05285234899328859,0.1761744966442953,1192,0.0,0.2727272727272727,0.3181818181818182,0.4090909090909091,3,22,1
907,2,46149.0,36,39,0,0,1,0,1,10.333333333333334,0.7016574585635359,0.016574585635359115,0.19613259668508287,0.011049723756906077,0.0,0.07458563535911603,362,0.38461538461538464,0.38461538461538464,0.07692307692307693,0.5384615384615384,5,13,0
3698,2,78687.0,13,31,0,0,1,0,0,26.233333333333334,0.3835680751173709,0.08685446009389672,0.32253521126760565,0.06807511737089202,0.025821596244131457,0.11314553990610329,2130,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.4444444444444444,2,18,2
9516,1,49118.0,90,43,1,0,0,0,0,25.933333333333334,0.5044751830756713,0.043938161106590726,0.19446704637917006,0.080553295362083,0.07973962571196094,0.096826688364524,1229,0.07692307692307693,0.34615384615384615,0.2692307692307692,0.38461538461538464,7,26,3
679,4,37633.0,49,57,0,0,1,0,2,24.833333333333332,0.34210526315789475,0.10526315789473684,0.5263157894736842,0.0,0.0,0.02631578947368421,38,0.5,0.25,0.0,0.75,9,4,0
7384,3,39767.0,18,63,0,0,1,0,0,14.7,0.2329896907216495,0.12577319587628866,0.42061855670103093,0.07010309278350516,0.05360824742268041,0.09690721649484536,485,0.13333333333333333,0.4666666666666667,0.06666666666666667,0.4666666666666667,8,15,0
5043,0,26997.0,89,63,0,0,1,0,0,23.3,0.016129032258064516,0.052995391705069124,0.17972350230414746,0.3064516129032258,0.11290322580645161,0.3317972350230415,434,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.45454545454545453,7,11,0
5267,2,33986.0,43,44,1,0,0,0,1,19.0,0.36363636363636365,0.045454545454545456,0.4090909090909091,0.045454545454545456,0.022727272727272728,0.11363636363636363,44,0.25,0.25,0.0,0.75,7,4,0
339,4,57091.0,82,42,0,0,1,0,1,22.7,0.9314516129032258,0.0,0.04838709677419355,0.012096774193548387,0.0,0.008064516129032258,496,0.125,0.5625,0.125,0.3125,7,16,2
2516,1,46831.0,84,45,0,0,1,0,2,16.133333333333333,0.28205128205128205,0.02564102564102564,0.1282051282051282,0.07692307692307693,0.05128205128205128,0.4358974358974359,78,0.4,0.2,0.4,0.4,4,5,0
9010,3,83151.0,80,42,0,0,1,0,0,20.066666666666666,0.41261722080136404,0.06265984654731457,0.3589087809036658,0.05839727195225917,0.017902813299232736,0.08951406649616368,2346,0.045454545454545456,0.22727272727272727,0.3181818181818182,0.45454545454545453,2,22,4
378,2,52531.0,68,43,0,0,1,0,0,21.466666666666665,0.35642317380352645,0.14105793450881612,0.190176322418136,0.06423173803526448,0.0906801007556675,0.1574307304785894,794,0.10526315789473684,0.3684210526315789,0.10526315789473684,0.5263157894736842,6,19,0
4808,2,15759.0,12,58,0,0,1,0,0,13.166666666666666,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.0,0.17647058823529413,17,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,7,3,0
5068,2,22804.0,75,43,0,1,0,0,1,14.366666666666667,0.5384615384615384,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.038461538461538464,26,0.25,0.5,0.0,0.5,9,4,0
7628,1,43050.0,10,41,0,0,1,0,1,6.7,0.39473684210526316,0.06578947368421052,0.3157894736842105,0.07894736842105263,0.039473684210526314,0.10526315789473684,76,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,5,6,0
7128,4,42997.0,91,37,0,1,0,0,2,10.066666666666666,0.26666666666666666,0.0,0.3333333333333333,0.0,0.06666666666666667,0.3333333333333333,15,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,7,3,0
2811,4,48918.0,21,51,0,1,0,0,2,5.866666666666666,0.8387096774193549,0.0,0.14516129032258066,0.0,0.0,0.016129032258064516,62,0.4,0.2,0.0,0.8,4,5,0
3551,3,60033.0,28,60,0,0,1,0,1,6.333333333333333,0.31313131313131315,0.005050505050505051,0.2878787878787879,0.09595959595959595,0.05555555555555555,0.24242424242424243,198,0.25,0.25,0.125,0.625,2,8,0
1663,4,34043.0,97,36,0,0,1,0,1,11.5,0.40816326530612246,0.04081632653061224,0.2857142857142857,0.061224489795918366,0.0,0.20408163265306123,49,0.25,0.5,0.0,0.5,9,4,0
5543,2,57811.0,49,48,0,0,1,0,1,15.6,0.6795511221945137,0.008728179551122194,0.14214463840399003,0.046134663341645885,0.026184538653366583,0.09725685785536159,802,0.25,0.35,0.1,0.55,5,20,1
1577,2,78569.0,14,68,0,0,1,0,0,7.6,0.32142857142857145,0.04550691244239631,0.358294930875576,0.11923963133640553,0.10080645161290322,0.054723502304147464,1736,0.07142857142857142,0.2857142857142857,0.42857142857142855,0.2857142857142857,1,14,2
10641,2,7500.0,5,36,0,1,0,0,2,21.566666666666666,0.10526315789473684,0.08771929824561403,0.07017543859649122,0.22807017543859648,0.07017543859649122,0.43859649122807015,57,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,6,6,0
5336,3,157733.0,37,43,0,0,1,0,1,16.266666666666666,0.6610169491525424,0.01694915254237288,0.15254237288135594,0.03389830508474576,0.0,0.13559322033898305,59,0.0,0.5,0.0,0.5,1,2,0
6024,2,94384.0,62,61,0,0,1,0,0,19.333333333333332,0.4826238053866203,0.010425716768027803,0.34317984361424847,0.06950477845351868,0.01954821894005213,0.07471763683753258,2302,0.0,0.2777777777777778,0.4444444444444444,0.2777777777777778,2,18,4
1878,1,23148.0,83,29,0,0,1,0,0,7.633333333333334,0.10810810810810811,0.16216216216216217,0.21621621621621623,0.16216216216216217,0.08108108108108109,0.2702702702702703,37,0.2,0.4,0.0,0.6,7,5,0
3099,2,44267.0,48,44,1,0,0,0,2,19.566666666666666,0.5903225806451613,0.016129032258064516,0.20967741935483872,0.00967741935483871,0.016129032258064516,0.15806451612903225,310,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.36363636363636365,9,11,0
6055,2,71626.0,94,35,0,0,1,0,0,23.433333333333334,0.41839080459770117,0.05517241379310345,0.28812260536398465,0.07203065134099616,0.1111111111111111,0.05517241379310345,1305,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.4444444444444444,3,18,1
5841,2,60894.0,61,48,0,0,1,0,1,15.466666666666667,0.7283653846153846,0.008413461538461538,0.18629807692307693,0.01201923076923077,0.0,0.06490384615384616,832,0.23809523809523808,0.47619047619047616,0.14285714285714285,0.38095238095238093,7,21,0
3972,2,50200.0,70,38,0,0,1,0,2,18.333333333333332,0.6633416458852868,0.014962593516209476,0.12718204488778054,0.0199501246882793,0.014962593516209476,0.1596009975062344,401,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.38461538461538464,8,13,0
4394,4,81051.0,43,49,0,0,1,0,0,4.5,0.7608261159227182,0.019320453031312457,0.1658894070619587,0.02531645569620253,0.019320453031312457,0.009327115256495669,1501,0.045454545454545456,0.22727272727272727,0.22727272727272727,0.5454545454545454,2,22,2
5758,2,65169.0,23,32,0,0,1,0,0,8.8,0.9032800672834315,0.0,0.05803195962994113,0.0,0.0,0.03868797308662742,1189,0.037037037037037035,0.37037037037037035,0.14814814814814814,0.48148148148148145,6,27,5
6658,2,59868.0,37,42,0,0,1,0,1,14.666666666666666,0.6457286432160804,0.04271356783919598,0.12897822445561138,0.04522613065326633,0.008375209380234505,0.12897822445561138,1194,0.28,0.44,0.08,0.48,6,25,0
4603,4,65695.0,50,54,0,0,1,0,1,8.233333333333333,0.5655487804878049,0.04878048780487805,0.28810975609756095,0.0,0.08841463414634146,0.009146341463414634,656,0.10526315789473684,0.2631578947368421,0.21052631578947367,0.5263157894736842,4,19,0
8427,3,64857.0,78,58,0,1,0,0,0,22.7,0.36103896103896105,0.00909090909090909,0.4655844155844156,0.13636363636363635,0.0,0.02792207792207792,1540,0.045454545454545456,0.3181818181818182,0.22727272727272727,0.45454545454545453,4,22,0
10260,3,45143.0,74,49,0,0,1,0,1,13.5,0.6495176848874598,0.01607717041800643,0.2379421221864952,0.03536977491961415,0.01607717041800643,0.04501607717041801,311,0.25,0.5,0.08333333333333333,0.4166666666666667,7,12,0
7143,1,74805.0,14,59,0,0,1,0,1,11.1,0.2548780487804878,0.1975609756097561,0.2548780487804878,0.05,0.1975609756097561,0.045121951219512194,820,0.23809523809523808,0.19047619047619047,0.3333333333333333,0.47619047619047616,2,21,0
8789,1,59060.0,77,25,0,0,1,0,1,8.9,0.12773722627737227,0.145985401459854,0.4051094890510949,0.13138686131386862,0.145985401459854,0.043795620437956206,274,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.6363636363636364,4,11,0
6197,4,27238.0,39,52,0,1,0,0,2,17.766666666666666,0.6491228070175439,0.0,0.2982456140350877,0.0,0.0,0.05263157894736842,57,0.5,0.5,0.0,0.5,9,6,0
4554,2,47009.0,89,49,0,0,1,0,1,12.3,0.38169642857142855,0.10044642857142858,0.16294642857142858,0.13169642857142858,0.022321428571428572,0.20089285714285715,448,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.6153846153846154,4,13,0
4937,1,46094.0,62,41,0,0,1,0,2,3.9,0.2727272727272727,0.045454545454545456,0.45454545454545453,0.06818181818181818,0.045454545454545456,0.11363636363636363,44,0.25,0.25,0.0,0.75,7,4,0
1920,2,40321.0,59,42,0,0,1,0,2,14.433333333333334,0.43137254901960786,0.0392156862745098,0.20588235294117646,0.058823529411764705,0.0,0.2647058823529412,102,0.3333333333333333,0.5,0.0,0.5,7,6,0
8749,2,37235.0,68,30,0,0,1,0,1,8.2,0.32786885245901637,0.03278688524590164,0.14754098360655737,0.06557377049180328,0.09836065573770492,0.32786885245901637,61,0.25,0.25,0.25,0.5,4,4,0
1650,3,81843.0,13,54,0,0,1,0,0,17.7,0.47413268411442483,0.05234327449786975,0.3268411442483262,0.020693852708460133,0.041996348143639686,0.08399269628727937,1643,0.038461538461538464,0.19230769230769232,0.34615384615384615,0.46153846153846156,3,26,0
10377,3,46692.0,37,56,0,0,1,0,1,16.2,0.4282115869017632,0.015113350125944584,0.24433249370277077,0.060453400503778336,0.030226700251889168,0.2216624685138539,397,0.25,0.5,0.08333333333333333,0.4166666666666667,6,12,0
9206,2,77382.0,36,46,0,0,1,0,1,9.033333333333333,0.43800178412132024,0.042818911685994644,0.20606601248884923,0.09991079393398751,0.0936663693131133,0.11953612845673506,1121,0.08333333333333333,0.20833333333333334,0.2916666666666667,0.5,1,24,1
10971,2,37774.0,28,37,0,1,0,0,2,25.4,0.3657505285412262,0.016913319238900635,0.226215644820296,0.014799154334038054,0.004228329809725159,0.37209302325581395,473,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.25,9,12,2
6398,0,18393.0,2,40,0,0,1,0,1,6.333333333333333,0.14,0.2,0.26,0.32,0.0,0.08,50,0.3333333333333333,0.5,0.0,0.5,8,6,0
9212,3,72828.0,17,52,0,0,1,0,1,19.933333333333334,0.7181168057210966,0.0,0.1400476758045292,0.01132300357568534,0.00834326579261025,0.12216924910607867,1678,0.2727272727272727,0.2727272727272727,0.13636363636363635,0.5909090909090909,7,22,0
7937,2,24711.0,86,32,0,0,1,0,0,5.666666666666667,0.1724137931034483,0.1206896551724138,0.43103448275862066,0.10344827586206896,0.05172413793103448,0.1206896551724138,58,0.16666666666666666,0.5,0.0,0.5,7,6,0
839,4,45503.0,54,39,0,0,1,0,1,12.5,0.5705882352941176,0.023529411764705882,0.25882352941176473,0.03529411764705882,0.0058823529411764705,0.10588235294117647,170,0.125,0.375,0.125,0.5,5,8,0
4246,3,6560.0,2,32,0,1,0,0,0,9.9,0.17962466487935658,0.029490616621983913,0.06970509383378017,0.010723860589812333,0.00804289544235925,0.7024128686327078,373,0.0,0.5,0.0,0.5,17,2,0
158,4,71604.0,3,69,0,0,1,0,0,10.733333333333333,0.28846153846153844,0.04431438127090301,0.4414715719063545,0.08193979933110368,0.06270903010033445,0.08110367892976589,1196,0.0625,0.5,0.1875,0.3125,4,16,2
4832,2,27244.0,84,35,0,0,1,0,1,7.066666666666666,0.0594059405940594,0.04950495049504951,0.16831683168316833,0.0297029702970297,0.2376237623762376,0.45544554455445546,101,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,7,6,0
5621,2,48752.0,8,45,0,0,1,0,2,22.066666666666666,0.2310126582278481,0.18037974683544303,0.31645569620253167,0.22468354430379747,0.04746835443037975,0.0,316,0.4166666666666667,0.5,0.08333333333333333,0.4166666666666667,9,12,1
1945,2,71434.0,4,52,0,0,1,0,1,12.733333333333333,0.5078571428571429,0.025714285714285714,0.155,0.12285714285714286,0.06857142857142857,0.12,1400,0.16666666666666666,0.3888888888888889,0.2222222222222222,0.3888888888888889,4,18,2
5147,2,90842.0,57,66,0,1,0,0,0,14.433333333333334,0.5435393258426966,0.04915730337078652,0.08286516853932584,0.12780898876404495,0.13132022471910113,0.06530898876404495,1424,0.038461538461538464,0.15384615384615385,0.34615384615384615,0.5,1,26,0
2535,3,88097.0,24,36,0,0,1,0,1,25.933333333333334,0.19312796208530805,0.0,0.5687203791469194,0.0,0.14928909952606634,0.08886255924170616,844,0.05263157894736842,0.3157894736842105,0.2631578947368421,0.42105263157894735,9,19,4
11039,2,51948.0,51,39,0,0,1,0,1,12.766666666666667,0.26366559485530544,0.10610932475884244,0.17363344051446947,0.2282958199356913,0.09646302250803858,0.13183279742765272,311,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.36363636363636365,5,11,0
9495,2,71853.0,29,32,0,0,1,0,0,17.166666666666668,0.31157528285465624,0.09399477806788512,0.35944299390774587,0.1227154046997389,0.08442123585726719,0.0278503046127067,1149,0.0625,0.125,0.5,0.375,1,16,0
9635,3,35876.0,13,31,0,0,1,0,0,5.6,0.5116279069767442,0.015503875968992248,0.31007751937984496,0.031007751937984496,0.023255813953488372,0.10852713178294573,129,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.42857142857142855,6,7,0
2173,2,40049.0,23,62,0,0,0,1,1,11.8,0.40625,0.1875,0.21875,0.0,0.09375,0.09375,32,0.25,0.25,0.0,0.75,6,4,0
942,2,39660.0,36,32,0,1,0,0,1,26.266666666666666,0.46488294314381273,0.043478260869565216,0.2608695652173913,0.06688963210702341,0.043478260869565216,0.12040133779264214,299,0.2727272727272727,0.6363636363636364,0.09090909090909091,0.2727272727272727,9,11,1
9386,2,50127.0,88,52,0,0,1,0,1,4.3,0.85625,0.0,0.065625,0.0125,0.01875,0.046875,320,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.5,6,12,1
5510,3,43263.0,2,37,0,0,1,0,1,22.766666666666666,0.5941043083900227,0.013605442176870748,0.1383219954648526,0.0,0.022675736961451247,0.23129251700680273,441,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.46153846153846156,5,13,0
873,3,62845.0,3,65,0,0,1,0,2,24.466666666666665,0.932937181663837,0.0,0.038200339558573854,0.0,0.0,0.028862478777589132,1178,0.6470588235294118,0.17647058823529413,0.23529411764705882,0.5882352941176471,8,17,2
2253,2,18929.0,15,24,0,0,1,0,0,19.866666666666667,0.3764705882352941,0.0,0.09411764705882353,0.27058823529411763,0.047058823529411764,0.21176470588235294,85,0.2,0.2,0.0,0.8,6,5,0
5181,0,24367.0,58,32,0,1,0,0,1,18.8,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.4583333333333333,0.20833333333333334,24,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,9,3,0
979,2,33249.0,11,39,0,1,0,0,1,19.733333333333334,0.05357142857142857,0.08928571428571429,0.1875,0.16964285714285715,0.125,0.375,112,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,6,6,0
10390,1,26887.0,27,55,0,0,1,0,1,20.066666666666666,0.2,0.23333333333333334,0.13333333333333333,0.1,0.13333333333333333,0.2,30,0.25,0.25,0.0,0.75,6,4,0
4698,4,50150.0,32,31,0,0,1,0,0,15.733333333333333,0.32926829268292684,0.11219512195121951,0.22439024390243903,0.15853658536585366,0.14878048780487804,0.026829268292682926,410,0.14285714285714285,0.35714285714285715,0.14285714285714285,0.5,5,14,0
7793,2,62061.0,12,38,0,0,1,0,1,13.333333333333334,0.80125,0.00875,0.105,0.0,0.0375,0.0475,800,0.14285714285714285,0.47619047619047616,0.19047619047619047,0.3333333333333333,6,21,1
1745,4,85696.0,88,52,1,0,0,0,0,17.333333333333332,0.5437928408225438,0.057882711348057884,0.3008377760853008,0.08834729626808835,0.0,0.00913937547600914,1313,0.05263157894736842,0.21052631578947367,0.3157894736842105,0.47368421052631576,1,19,1
10590,4,76542.0,91,58,0,0,1,0,0,18.466666666666665,0.5354012137559002,0.049224544841537425,0.3863789615643965,0.0,0.019554956169925825,0.009440323668240054,1483,0.045454545454545456,0.18181818181818182,0.36363636363636365,0.45454545454545453,2,22,0
5080,2,70515.0,12,21,0,1,0,0,0,11.633333333333333,0.3338632750397456,0.0,0.35930047694753575,0.14467408585055644,0.05087440381558029,0.11128775834658187,1258,0.0625,0.375,0.375,0.25,2,16,1
8369,2,18227.0,21,27,0,0,1,0,1,23.2,0.03571428571428571,0.07142857142857142,0.25,0.14285714285714285,0.10714285714285714,0.39285714285714285,28,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,8,3,0
5232,2,69139.0,23,49,0,0,1,0,1,8.366666666666667,0.3788546255506608,0.05286343612334802,0.3303964757709251,0.14537444933920704,0.06607929515418502,0.02643171806167401,227,0.1,0.4,0.1,0.5,4,10,0
2407,2,69109.0,10,32,0,0,1,0,0,23.166666666666668,0.5292604501607717,0.01607717041800643,0.29517684887459805,0.0797427652733119,0.01864951768488746,0.06109324758842444,1555,0.05263157894736842,0.3157894736842105,0.3157894736842105,0.3684210526315789,4,19,2
3834,2,69627.0,35,52,0,1,0,0,1,18.9,0.2682926829268293,0.18699186991869918,0.2497096399535424,0.1986062717770035,0.03484320557491289,0.06155632984901278,861,0.09523809523809523,0.38095238095238093,0.09523809523809523,0.5238095238095238,5,21,0
7912,2,38136.0,69,36,0,0,1,0,1,17.7,0.07766990291262135,0.14563106796116504,0.2621359223300971,0.0,0.1941747572815534,0.32038834951456313,103,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,8,6,1
7712,4,62159.0,68,68,0,1,0,0,0,5.333333333333333,0.2870662460567823,0.026813880126182965,0.4085173501577287,0.12145110410094637,0.11041009463722397,0.04574132492113565,634,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.5555555555555556,4,18,0
1065,2,80695.0,85,51,0,1,0,0,0,9.333333333333334,0.29040667361835243,0.06725755995828989,0.5130344108446299,0.10062565172054223,0.01929092805005214,0.009384775808133473,1918,0.05555555555555555,0.2777777777777778,0.4444444444444444,0.2777777777777778,2,18,0
7275,3,33316.0,34,43,0,1,0,0,2,12.2,0.6030534351145038,0.007633587786259542,0.2366412213740458,0.030534351145038167,0.030534351145038167,0.0916030534351145,131,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,6,7,0
1343,2,58554.0,55,46,0,0,1,0,2,24.633333333333333,0.6279863481228669,0.040955631399317405,0.11604095563139932,0.06484641638225255,0.0,0.15017064846416384,586,0.375,0.5,0.125,0.375,7,16,0
1384,0,17256.0,10,22,0,0,1,0,1,10.533333333333333,0.0967741935483871,0.06451612903225806,0.22580645161290322,0.12903225806451613,0.12903225806451613,0.3548387096774194,62,0.4,0.4,0.2,0.4,8,5,1
9967,2,53034.0,30,40,1,0,0,0,2,16.433333333333334,0.3579418344519016,0.03355704697986577,0.43847874720357943,0.03355704697986577,0.024608501118568233,0.11185682326621924,447,0.5714285714285714,0.42857142857142855,0.07142857142857142,0.5,8,14,0
6181,1,52203.0,36,64,0,0,1,0,0,26.533333333333335,0.5197018104366348,0.022364217252396165,0.2534611288604899,0.059637912673056445,0.11501597444089456,0.029818956336528223,939,0.038461538461538464,0.3076923076923077,0.2692307692307692,0.4230769230769231,6,26,0
10507,1,59601.0,14,37,1,0,0,0,1,14.566666666666666,0.8670012547051443,0.00878293601003764,0.08657465495608532,0.0,0.00878293601003764,0.028858218318695106,797,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.6363636363636364,8,11,1
2674,3,75154.0,79,56,0,1,0,0,1,25.366666666666667,0.47506561679790027,0.008748906386701663,0.17935258092738407,0.1399825021872266,0.12510936132983377,0.07174103237095363,1143,0.06666666666666667,0.4,0.2,0.4,3,15,1
2698,2,47025.0,52,38,0,1,0,0,1,11.066666666666666,0.6120481927710844,0.016867469879518072,0.26024096385542167,0.04819277108433735,0.0,0.06265060240963856,415,0.21428571428571427,0.42857142857142855,0.21428571428571427,0.35714285714285715,6,14,0
3231,2,37971.0,97,41,0,0,1,0,1,10.466666666666667,0.16666666666666666,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.23333333333333334,30,0.25,0.25,0.0,0.75,8,4,0
4096,3,41335.0,24,46,1,0,0,0,1,9.433333333333334,0.5989304812834224,0.10160427807486631,0.11229946524064172,0.0855614973262032,0.0748663101604278,0.026737967914438502,187,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.4444444444444444,7,9,0
10476,2,67267.0,0,56,0,0,1,0,1,4.833333333333333,0.5338645418326693,0.043824701195219126,0.2350597609561753,0.05976095617529881,0.00796812749003984,0.11952191235059761,251,0.1,0.3,0.2,0.5,2,10,0
5948,2,57338.0,96,39,0,1,0,0,1,5.3,0.6033755274261603,0.02531645569620253,0.21940928270042195,0.046413502109704644,0.03375527426160337,0.07172995780590717,237,0.2,0.4,0.1,0.5,5,10,0
9140,1,50523.0,89,54,0,0,1,0,2,9.466666666666667,0.5604395604395604,0.04395604395604396,0.26373626373626374,0.04395604395604396,0.07692307692307693,0.01098901098901099,91,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,6,6,0
10258,3,35791.0,94,49,0,1,0,0,3,17.233333333333334,0.7714285714285715,0.0,0.14285714285714285,0.0,0.0,0.08571428571428572,35,0.5,0.25,0.0,0.75,8,4,0
5675,4,50611.0,98,54,1,0,0,0,1,24.366666666666667,0.9310344827586207,0.0,0.0486815415821501,0.012170385395537525,0.0,0.008113590263691683,493,0.375,0.25,0.3125,0.4375,6,16,1
4743,4,56242.0,72,45,0,0,1,0,1,19.366666666666667,0.709577754891864,0.008238928939237899,0.17198764160659114,0.01132852729145211,0.008238928939237899,0.09062821833161688,971,0.21739130434782608,0.34782608695652173,0.17391304347826086,0.4782608695652174,6,23,0
8805,2,48904.0,1,54,0,1,0,0,1,22.4,0.7628032345013477,0.026954177897574125,0.10242587601078167,0.0,0.03504043126684636,0.07277628032345014,371,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.3076923076923077,8,13,0
1542,2,56243.0,26,39,0,1,0,0,3,9.3,0.8762626262626263,0.0,0.08838383838383838,0.010101010101010102,0.007575757575757576,0.017676767676767676,396,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,5,14,0
6770,2,21355.0,5,29,0,0,1,0,1,13.7,0.07352941176470588,0.19117647058823528,0.20588235294117646,0.0,0.07352941176470588,0.45588235294117646,68,0.4,0.4,0.2,0.4,6,5,2
8773,3,57420.0,22,43,0,0,1,0,1,15.566666666666666,0.8695652173913043,0.0,0.055900621118012424,0.0,0.0,0.07453416149068323,322,0.25,0.4166666666666667,0.08333333333333333,0.5,7,12,1
10420,3,46390.0,56,59,1,0,0,0,1,5.1,0.42792792792792794,0.06306306306306306,0.2882882882882883,0.009009009009009009,0.04054054054054054,0.17117117117117117,222,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333,7,9,0
7514,1,54342.0,74,58,0,0,1,0,2,15.3,0.4745762711864407,0.05649717514124294,0.192090395480226,0.062146892655367235,0.05649717514124294,0.15819209039548024,177,0.5,0.375,0.125,0.5,6,8,0
